Date,Time,TimeStamp,Total_load,LFS,LFW,Load_res
2017-03-26,05:59:59,,8.1565325,0.002737251,0.421571815,1448.2608
2017-03-26,06:59:59,,8.31216,0.075538137,0.386305874,1984.98552
2017-03-26,07:59:59,,8.63261,0.242501135,0.278730259,2370.97728
2017-03-26,08:59:59,,9.10075,0.414246913,0.235983048,2578.8336
2017-03-26,09:59:59,,9.3469025,0.544130447,0.21945879,2856.57456
2017-03-26,10:59:59,,9.5282625,0.623177988,0.201860584,2860.39656
2017-03-26,11:59:59,,9.508795,0.650485306,0.175096377,2609.73888
2017-03-26,12:59:59,,9.19659,0.638968193,0.204494111,2408.11032
2017-03-26,13:59:59,,8.9270025,0.599969351,0.195837273,2299.97376
2017-03-26,14:59:59,,8.69643,0.48979521,0.168878387,2277.02328
2017-03-26,15:59:59,,8.6530875,0.321308225,0.226078976,2445.50376
2017-03-26,16:59:59,,8.820355,0.14256565,0.324013658,2637.04896
2017-03-26,17:59:59,,9.104165,0.025066209,0.368723713,2616.18504
2017-03-26,18:59:59,,9.5682575,2.62E-05,0.352018681,2877.28224
2017-03-26,19:59:59,,10.03205,0,0.357417304,2646.96432
2017-03-26,20:59:59,,9.710935,0,0.345142844,2286.21792
2017-03-26,21:59:59,,9.5873875,0,0.263108802,1804.32672
2017-03-26,22:59:59,,9.3958725,0,0.21550743,1429.88664
2017-03-27,00:00:00,,8.8234225,0,0.196635247,1235.04864
2017-03-27,00:59:59,,8.395675,0,0.161140396,1138.0068
2017-03-27,01:59:59,,8.16971,0,0.139514883,1074.88248
2017-03-27,02:59:59,,8.16509,0,0.132449715,1067.6316
2017-03-27,03:59:59,,8.3696275,0,0.130031192,1154.6976
2017-03-27,04:59:59,,9.01063,0,0.153351062,1506.918
2017-03-27,05:59:59,,10.2063175,0.004774314,0.159989432,1956.01728
2017-03-27,06:59:59,,11.01365,0.090454588,0.156217776,2096.46192
2017-03-27,07:59:59,,11.239365,0.268005913,0.14678222,2111.71128
2017-03-27,08:59:59,,11.41724,0.451150272,0.102425155,2114.29176
2017-03-27,09:59:59,,11.37933,0.58700191,0.118005965,2275.70112
2017-03-27,10:59:59,,11.21597,0.672954809,0.076346607,2158.13136
2017-03-27,11:59:59,,10.825835,0.705711228,0.048861443,1994.24232
2017-03-27,12:59:59,,10.7043175,0.687811994,0.047806749,1899.76752
2017-03-27,13:59:59,,10.65916,0.620069054,0.05583676,1899.83472
2017-03-27,14:59:59,,10.610195,0.503043742,0.057854157,2088.6852
2017-03-27,15:59:59,,10.47703,0.339842454,0.052360333,2444.8872
2017-03-27,16:59:59,,10.509495,0.155826882,0.052930467,2683.88568
2017-03-27,17:59:59,,10.6129975,0.028278436,0.054844106,2617.49208
2017-03-27,18:59:59,,10.4851575,0.000120226,0.060429922,2793.44184
2017-03-27,19:59:59,,10.8408125,0,0.082832015,2596.86
2017-03-27,20:59:59,,10.615955,0,0.065255202,2313.95304
2017-03-27,21:59:59,,10.3848525,0,0.050430649,1841.84112
2017-03-27,22:59:59,,10.1931325,0,0.051574126,1457.07408
2017-03-28,00:00:00,,9.4460225,0,0.048197178,1245.3588
2017-03-28,00:59:59,,8.91457,0,0.056559857,1145.33328
2017-03-28,01:59:59,,8.6763125,0,0.066076708,1073.1504
2017-03-28,02:59:59,,8.676455,0,0.070996119,1068.77568
2017-03-28,03:59:59,,8.61907,0,0.070265535,1156.94376
2017-03-28,04:59:59,,9.1986575,0,0.067177399,1508.09568
2017-03-28,05:59:59,,10.3906575,0.005053712,0.069953191,1937.65488
2017-03-28,06:59:59,,11.20373,0.08947839,0.071582298,2050.06872
2017-03-28,07:59:59,,11.35549,0.260780519,0.055677379,2029.41648
2017-03-28,08:59:59,,11.408565,0.430643326,0.033702084,2010.94992
2017-03-28,09:59:59,,11.28031,0.55634944,0.030392526,2161.13856
2017-03-28,10:59:59,,11.272955,0.628671964,0.063339423,2059.90344
2017-03-28,11:59:59,,10.9170775,0.658054444,0.13269146,1896.51336
2017-03-28,12:59:59,,10.9455675,0.629212133,0.232039176,1813.19208
2017-03-28,13:59:59,,10.816375,0.535419164,0.354276754,1834.54992
2017-03-28,14:59:59,,10.642395,0.413986989,0.457473141,2025.5088
2017-03-28,15:59:59,,10.6199525,0.250552869,0.520691691,2387.00448
2017-03-28,16:59:59,,10.617695,0.112468589,0.499446981,2627.41416
2017-03-28,17:59:59,,10.715735,0.021334979,0.491731453,2579.07888
2017-03-28,18:59:59,,10.50736,4.91E-05,0.467473483,2749.85928
2017-03-28,19:59:59,,10.726695,0,0.414057386,2571.5172
2017-03-28,20:59:59,,10.4208475,0,0.365579954,2311.95216
2017-03-28,21:59:59,,10.233725,0,0.336664642,1846.94832
2017-03-28,22:59:59,,9.9504725,0,0.317344267,1465.25904
2017-03-29,00:00:00,,9.197175,0,0.343363983,1249.12872
2017-03-29,00:59:59,,8.66081,0,0.34415233,1146.98808
2017-03-29,01:59:59,,8.268635,0,0.342651583,1073.82072
2017-03-29,02:59:59,,8.1036975,0,0.391846764,1068.56232
2017-03-29,03:59:59,,8.1728375,0,0.472365083,1155.61152
2017-03-29,04:59:59,,8.720925,0,0.492622488,1500.78936
2017-03-29,05:59:59,,9.896285,0.003327373,0.524585289,1929.98904
2017-03-29,06:59:59,,10.8244575,0.046728845,0.50557298,2066.88216
2017-03-29,07:59:59,,11.077555,0.095936711,0.471298622,2042.38272
2017-03-29,08:59:59,,11.31732,0.152107506,0.454867425,2028.23712
2017-03-29,09:59:59,,11.323605,0.219335677,0.453242597,2194.52016
2017-03-29,10:59:59,,11.43997,0.28920712,0.453116376,2148.6192
2017-03-29,11:59:59,,11.21696,0.375530009,0.413598497,1980.2412
2017-03-29,12:59:59,,11.10481,0.364949302,0.385849125,1884.8928
2017-03-29,13:59:59,,10.86509,0.313155738,0.417978795,1903.31904
2017-03-29,14:59:59,,10.777095,0.259821253,0.381116906,2049.5496
2017-03-29,15:59:59,,10.7136375,0.171347849,0.374210049,2363.57352
2017-03-29,16:59:59,,10.684265,0.079039075,0.401493045,2593.50336
2017-03-29,17:59:59,,10.668775,0.022328958,0.354209365,2549.61672
2017-03-29,18:59:59,,10.4834875,6.52E-05,0.344585546,2736.00768
2017-03-29,19:59:59,,10.75815,0,0.274249413,2588.28864
2017-03-29,20:59:59,,10.5000425,0,0.216032637,2321.1468
2017-03-29,21:59:59,,10.3436275,0,0.2053691,1857.12744
2017-03-29,22:59:59,,9.976865,0,0.302004133,1474.96608
2017-03-30,00:00:00,,9.224025,0,0.381568307,1256.49048
2017-03-30,00:59:59,,8.6480575,0,0.430818041,1152.83616
2017-03-30,01:59:59,,8.3239275,0,0.45271525,1078.76496
2017-03-30,02:59:59,,8.1644775,0,0.436200619,1072.38936
2017-03-30,03:59:59,,8.34506,0,0.441586406,1162.72296
2017-03-30,04:59:59,,8.8016075,0,0.45890008,1509.98568
2017-03-30,05:59:59,,9.943465,0.004462744,0.457525555,1938.26976
2017-03-30,06:59:59,,10.771675,0.045791593,0.426693394,2046.12072
2017-03-30,07:59:59,,11.1142,0.124866228,0.347572064,1997.87952
2017-03-30,08:59:59,,11.3112825,0.291541361,0.275882798,1968.79872
2017-03-30,09:59:59,,11.2822,0.503831982,0.238466821,2120.15496
2017-03-30,10:59:59,,11.30415,0.630570175,0.216214482,2038.56744
2017-03-30,11:59:59,,10.88038,0.669315019,0.211691918,1880.89272
2017-03-30,12:59:59,,10.8744375,0.646671103,0.182097366,1786.17768
2017-03-30,13:59:59,,10.771805,0.571353098,0.13758413,1803.12216
2017-03-30,14:59:59,,10.679225,0.445782449,0.096466025,1982.3832
2017-03-30,15:59:59,,10.52345,0.291100252,0.105442693,2313.97152
2017-03-30,16:59:59,,10.55259,0.149006191,0.111968749,2543.65608
2017-03-30,17:59:59,,10.579965,0.037048138,0.123852779,2502.89424
2017-03-30,18:59:59,,10.4870125,0.000181185,0.185803771,2682.498
2017-03-30,19:59:59,,10.819175,0,0.276597338,2537.06544
2017-03-30,20:59:59,,10.5101725,0,0.366162924,2295.80568
2017-03-30,21:59:59,,10.1502625,0,0.480920301,1854.58056
2017-03-30,22:59:59,,9.7635625,0,0.528061716,1474.63176
2017-03-31,00:00:00,,9.05192,0,0.569142382,1258.43592
2017-03-31,00:59:59,,8.5702625,0,0.574827676,1153.77024
2017-03-31,01:59:59,,8.2377175,0,0.535791149,1079.42688
2017-03-31,02:59:59,,8.18567,0,0.475056371,1072.80096
2017-03-31,03:59:59,,8.2091075,0,0.515598993,1159.12272
2017-03-31,04:59:59,,8.8174825,0,0.496624123,1494.91944
2017-03-31,05:59:59,,9.7624025,0.007831603,0.538980904,1925.61096
2017-03-31,06:59:59,,10.723045,0.087310941,0.520783683,2060.24448
2017-03-31,07:59:59,,10.972585,0.216363901,0.455041781,2040.81192
2017-03-31,08:59:59,,11.15698,0.339707835,0.381956597,2006.31816
2017-03-31,09:59:59,,11.1242575,0.474842352,0.386262018,2138.96256
2017-03-31,10:59:59,,10.94031,0.513118146,0.334165893,2067.92544
2017-03-31,11:59:59,,10.8198425,0.449488279,0.436303307,1925.43288
2017-03-31,12:59:59,,10.9058875,0.382173748,0.491257589,1841.16744
2017-03-31,13:59:59,,10.6538275,0.30851943,0.501819509,1853.74728
2017-03-31,14:59:59,,10.478135,0.205153279,0.440370191,2004.9792
2017-03-31,15:59:59,,10.3709375,0.139305163,0.355920836,2274.35376
2017-03-31,16:59:59,,10.4146425,0.074162315,0.339608373,2476.94328
2017-03-31,17:59:59,,10.30758,0.021829428,0.277630639,2415.46368
2017-03-31,18:59:59,,10.11845,0.00043603,0.259337147,2579.4552
2017-03-31,19:59:59,,10.3228975,0,0.209188891,2459.45784
2017-03-31,20:59:59,,10.1093575,0,0.135496134,2258.65752
2017-03-31,21:59:59,,9.990745,0,0.091395791,1890.22176
2017-03-31,22:59:59,,9.6735175,0,0.085739377,1568.67816
2017-04-01,00:00:00,,9.1019575,0,0.130385252,1340.78112
2017-04-01,00:59:59,,8.5765625,0,0.175446159,1205.2656
2017-04-01,01:59:59,,8.11161,0,0.193396287,1109.62152
2017-04-01,02:59:59,,7.9681,0,0.199797191,1071.49224
2017-04-01,03:59:59,,7.9378775,0,0.143349649,1095.97824
2017-04-01,04:59:59,,8.066655,0,0.111086271,1228.95528
2017-04-01,05:59:59,,8.46953,0.001800845,0.11021556,1547.08512
2017-04-01,06:59:59,,8.7243625,0.026398851,0.124649683,2055.58752
2017-04-01,07:59:59,,9.292815,0.071312458,0.098735864,2318.6268
2017-04-01,08:59:59,,9.9030275,0.149575146,0.085900897,2403.8784
2017-04-01,09:59:59,,10.109405,0.249681656,0.097244745,2572.18416
2017-04-01,10:59:59,,10.3295075,0.329763816,0.088372904,2577.65256
2017-04-01,11:59:59,,10.16929,0.314969283,0.079773829,2423.84688
2017-04-01,12:59:59,,9.9367875,0.248967922,0.069455795,2273.07528
2017-04-01,13:59:59,,9.71283,0.179315764,0.065446673,2213.34456
2017-04-01,14:59:59,,9.51333,0.129009781,0.069744606,2230.16472
2017-04-01,15:59:59,,9.4978375,0.089667195,0.077653744,2406.05568
2017-04-01,16:59:59,,9.6802375,0.073771158,0.099968124,2582.50104
2017-04-01,17:59:59,,9.73114,0.027268371,0.112086412,2480.05128
2017-04-01,18:59:59,,9.535375,0.00081364,0.12767364,2630.53056
2017-04-01,19:59:59,,9.64308,0,0.138921217,2462.3004
2017-04-01,20:59:59,,9.4843175,0,0.165969955,2193.42144
2017-04-01,21:59:59,,9.3269625,0,0.171954757,1868.97648
2017-04-01,22:59:59,,9.1390775,0,0.153245164,1576.2012
2017-04-02,00:00:00,,8.58034,0,0.129881438,1354.67136
2017-04-02,00:59:59,,8.1024925,0,0.114675013,1220.63424
2017-04-02,01:59:59,,7.841425,0,0.098086575,1117.3428
2017-04-02,02:59:59,,7.7722675,0,0.07611235,1070.44056
2017-04-02,03:59:59,,7.7834275,0,0.057638084,1074.87072
2017-04-02,04:59:59,,7.9333175,0,0.046645088,1172.5308
2017-04-02,05:59:59,,8.1507025,0.011663585,0.033017496,1415.34792
2017-04-02,06:59:59,,8.227985,0.059604,0.032735103,1941.36096
2017-04-02,07:59:59,,8.5055075,0.171690746,0.023502783,2309.63712
2017-04-02,08:59:59,,8.7486075,0.428668915,0.021691833,2514.0108
2017-04-02,09:59:59,,9.170955,0.561004376,0.02613524,2786.56392
2017-04-02,10:59:59,,9.28394,0.639522755,0.025590779,2787.17712
2017-04-02,11:59:59,,9.25144,0.634296324,0.02791945,2541.00672
2017-04-02,12:59:59,,9.0419575,0.57355526,0.03135309,2340.92544
2017-04-02,13:59:59,,8.7341375,0.480043383,0.038715626,2229.88416
2017-04-02,14:59:59,,8.6338225,0.418296487,0.055724445,2204.4036
2017-04-02,15:59:59,,8.516875,0.311127141,0.062579958,2372.69088
2017-04-02,16:59:59,,8.6416325,0.160857734,0.059951779,2565.29952
2017-04-02,17:59:59,,8.8847175,0.036729794,0.06451713,2559.88824
2017-04-02,18:59:59,,9.05492,0.000870366,0.072346043,2758.53648
2017-04-02,19:59:59,,9.44089,0,0.085120039,2603.79336
2017-04-02,20:59:59,,9.5134375,0,0.08239452,2249.30496
2017-04-02,21:59:59,,9.4255475,0,0.074161272,1779.99024
2017-04-02,22:59:59,,9.091795,0,0.062125348,1417.59072
2017-04-03,00:00:00,,8.6120625,0,0.04864644,1224.82248
2017-04-03,00:59:59,,8.2317525,0,0.040339385,1127.94024
2017-04-03,01:59:59,,7.9818575,0,0.036124886,1066.87056
2017-04-03,02:59:59,,7.9739875,0,0.028745235,1056.25464
2017-04-03,03:59:59,,8.159595,0,0.023101657,1142.09928
2017-04-03,04:59:59,,8.72372,0,0.024814199,1480.09848
2017-04-03,05:59:59,,9.84286,0.004061427,0.021716435,1899.5928
2017-04-03,06:59:59,,10.573965,0.041282283,0.01849245,2047.16736
2017-04-03,07:59:59,,11.0245025,0.0972067,0.016974589,2063.43144
2017-04-03,08:59:59,,11.364655,0.156322178,0.017363949,2068.16232
2017-04-03,09:59:59,,11.361965,0.218089394,0.021839447,2228.7216
2017-04-03,10:59:59,,11.473435,0.305329215,0.02134419,2111.9616
2017-04-03,11:59:59,,11.133865,0.422343521,0.021283219,1952.61024
2017-04-03,12:59:59,,10.9290725,0.555225076,0.022423487,1855.53144
2017-04-03,13:59:59,,10.71728,0.600844797,0.02157096,1849.73208
2017-04-03,14:59:59,,10.6630275,0.507675818,0.029431963,2031.0948
2017-04-03,15:59:59,,10.4809725,0.349450349,0.031768121,2382.70704
2017-04-03,16:59:59,,10.4468525,0.171861771,0.036958159,2619.95328
2017-04-03,17:59:59,,10.51196,0.041704767,0.038035316,2565.3768
2017-04-03,18:59:59,,10.3642225,0.000750987,0.03896165,2674.434
2017-04-03,19:59:59,,10.5458975,0,0.046985243,2555.63952
2017-04-03,20:59:59,,10.4710875,0,0.05039428,2277.78768
2017-04-03,21:59:59,,10.3498775,0,0.054223698,1818.36648
2017-04-03,22:59:59,,9.985105,0,0.054432284,1445.15616
2017-04-04,00:00:00,,9.2922675,0,0.057319322,1235.60136
2017-04-04,00:59:59,,8.7398925,0,0.053434282,1135.84632
2017-04-04,01:59:59,,8.4340475,0,0.050791128,1065.73656
2017-04-04,02:59:59,,8.38594,0,0.043797627,1057.90944
2017-04-04,03:59:59,,8.56899,0,0.042187774,1144.7436
2017-04-04,04:59:59,,9.1633175,0,0.057471215,1481.34
2017-04-04,05:59:59,,10.04265,0.01383696,0.056790905,1883.10528
2017-04-04,06:59:59,,10.568165,0.116569809,0.043863947,2000.82288
2017-04-04,07:59:59,,10.9983875,0.260135364,0.042998584,1981.39704
2017-04-04,08:59:59,,11.1806325,0.407061312,0.035551544,1965.29928
2017-04-04,09:59:59,,11.2446775,0.521009015,0.035072331,2114.57064
2017-04-04,10:59:59,,11.34294,0.538510319,0.029711147,2014.29816
2017-04-04,11:59:59,,11.0335125,0.508319279,0.033323421,1855.48776
2017-04-04,12:59:59,,10.9507975,0.479436328,0.037360355,1769.57088
2017-04-04,13:59:59,,10.752725,0.446309918,0.048656067,1784.98824
2017-04-04,14:59:59,,10.7037725,0.377749951,0.064719297,1968.46104
2017-04-04,15:59:59,,10.5072225,0.250186265,0.073655318,2325.18048
2017-04-04,16:59:59,,10.50481,0.139664994,0.071322368,2563.76568
2017-04-04,17:59:59,,10.592355,0.040797147,0.074354882,2527.21056
2017-04-04,18:59:59,,10.4431925,0.001185324,0.121367937,2637.8436
2017-04-04,19:59:59,,10.47123,0,0.155326741,2530.47816
2017-04-04,20:59:59,,10.3245475,0,0.178633775,2275.99848
2017-04-04,21:59:59,,10.2444325,0,0.172571957,1823.85504
2017-04-04,22:59:59,,9.873735,0,0.16488531,1453.11432
2017-04-05,00:00:00,,9.2649375,0,0.187836144,1239.12432
2017-04-05,00:59:59,,8.7908,0,0.191255878,1137.23736
2017-04-05,01:59:59,,8.4661875,0,0.147281755,1066.10112
2017-04-05,02:59:59,,8.45894,0,0.149067034,1057.44408
2017-04-05,03:59:59,,8.6554775,0,0.179661728,1143.2064
2017-04-05,04:59:59,,9.083015,0,0.18664881,1474.03704
2017-04-05,05:59:59,,10.0903825,0.005143458,0.169590787,1876.6104
2017-04-05,06:59:59,,10.66777,0.037673819,0.161605703,2017.90008
2017-04-05,07:59:59,,11.2416,0.11760612,0.137924285,1994.54304
2017-04-05,08:59:59,,11.48872,0.187163453,0.118621025,1982.70576
2017-04-05,09:59:59,,11.53604,0.333264754,0.103759033,2148.09
2017-04-05,10:59:59,,11.66555,0.428389518,0.101330883,2103.16176
2017-04-05,11:59:59,,11.3682125,0.482782327,0.12336394,1939.27272
2017-04-05,12:59:59,,11.1715925,0.475123443,0.16226355,1841.30016
2017-04-05,13:59:59,,10.9881525,0.422105609,0.205652563,1853.8464
2017-04-05,14:59:59,,10.763925,0.313348777,0.259921187,1992.73536
2017-04-05,15:59:59,,10.5383925,0.207863437,0.336528794,2302.0452
2017-04-05,16:59:59,,10.608465,0.10217236,0.386793644,2530.21104
2017-04-05,17:59:59,,10.6626875,0.029005717,0.343821802,2497.93152
2017-04-05,18:59:59,,10.4793175,0.000623988,0.26221028,2619.666
2017-04-05,19:59:59,,10.6291875,0,0.215159787,2547.34032
2017-04-05,20:59:59,,10.492625,0,0.172881091,2285.23344
2017-04-05,21:59:59,,10.34419,0,0.145976758,1833.90816
2017-04-05,22:59:59,,10.089445,0,0.121705952,1463.01624
2017-04-06,00:00:00,,9.413435,0,0.111686356,1246.73136
2017-04-06,00:59:59,,8.95857,0,0.115065443,1143.39792
2017-04-06,01:59:59,,8.7298975,0,0.115835605,1071.37632
2017-04-06,02:59:59,,8.6201025,0,0.125961099,1061.5248
2017-04-06,03:59:59,,8.694495,0,0.158789263,1150.49592
2017-04-06,04:59:59,,9.220515,0,0.190330614,1483.10568
2017-04-06,05:59:59,,10.1245675,0.010236963,0.203538895,1885.15488
2017-04-06,06:59:59,,10.6936325,0.072263257,0.193720397,1996.8564
2017-04-06,07:59:59,,11.144155,0.133347219,0.176031269,1949.9172
2017-04-06,08:59:59,,11.422845,0.186166934,0.152206515,1923.3228
2017-04-06,09:59:59,,11.6446825,0.214443677,0.11523445,2073.80376
2017-04-06,10:59:59,,11.8537175,0.250540169,0.097534625,1993.30488
2017-04-06,11:59:59,,11.4779325,0.289509377,0.098487701,1840.1796
2017-04-06,12:59:59,,11.48218,0.314237769,0.0779586,1742.82696
2017-04-06,13:59:59,,11.27659,0.301593753,0.058354762,1753.8024
2017-04-06,14:59:59,,11.113655,0.27736743,0.045939106,1925.66136
2017-04-06,15:59:59,,10.9271625,0.227422971,0.031114553,2252.44488
2017-04-06,16:59:59,,10.9463375,0.132718151,0.027801786,2480.29992
2017-04-06,17:59:59,,10.9072975,0.040770054,0.026810202,2451.17712
2017-04-06,18:59:59,,10.708725,0.001759359,0.030207473,2572.9872
2017-04-06,19:59:59,,10.7781325,0,0.031275003,2496.04152
2017-04-06,20:59:59,,10.68953,0,0.032540423,2259.852
2017-04-06,21:59:59,,10.6373575,0,0.040178934,1831.49568
2017-04-06,22:59:59,,10.363115,0,0.04527698,1462.76592
2017-04-07,00:00:00,,9.720935,0,0.053605429,1248.78768
2017-04-07,00:59:59,,9.26768,0,0.056589808,1144.48824
2017-04-07,01:59:59,,8.9078525,0,0.067004112,1072.1844
2017-04-07,02:59:59,,8.8407375,0,0.079774899,1062.0708
2017-04-07,03:59:59,,8.8032025,0,0.083740164,1146.99648
2017-04-07,04:59:59,,9.3882975,0,0.086567301,1468.08144
2017-04-07,05:59:59,,10.2468425,0.0113808,0.086348019,1873.56456
2017-04-07,06:59:59,,10.6897675,0.078403234,0.08029048,2011.13976
2017-04-07,07:59:59,,11.213945,0.207330042,0.062272963,1993.07304
2017-04-07,08:59:59,,11.4873,0.380591341,0.04119726,1961.14968
2017-04-07,09:59:59,,11.4618175,0.484625505,0.042229491,2092.92048
2017-04-07,10:59:59,,11.408375,0.474701806,0.046440781,2023.04928
2017-04-07,11:59:59,,11.0898425,0.421515487,0.055442052,1885.08936
2017-04-07,12:59:59,,10.9429825,0.403293676,0.05696847,1798.17456
2017-04-07,13:59:59,,10.792255,0.368342714,0.055353269,1804.78032
2017-04-07,14:59:59,,10.6448675,0.310570039,0.055616408,1948.67568
2017-04-07,15:59:59,,10.4304275,0.219289957,0.049050775,2213.20008
2017-04-07,16:59:59,,10.50431,0.118314775,0.045708057,2413.94496
2017-04-07,17:59:59,,10.422685,0.037489247,0.04411211,2364.00024
2017-04-07,18:59:59,,10.31629,0.001518061,0.051413676,2471.75376
2017-04-07,19:59:59,,10.40736,0,0.055876338,2418.59184
2017-04-07,20:59:59,,10.3701675,0,0.046333814,2222.84832
2017-04-07,21:59:59,,10.2959975,0,0.040892404,1867.27296
2017-04-07,22:59:59,,10.0608875,0,0.03740849,1552.05456
2017-04-08,00:00:00,,9.40469,0,0.035293753,1327.65528
2017-04-08,00:59:59,,8.86043,0,0.033997313,1194.0264
2017-04-08,01:59:59,,8.54546,0,0.025163981,1101.24504
2017-04-08,02:59:59,,8.3955125,0,0.024742531,1060.69656
2017-04-08,03:59:59,,8.3329,0,0.023052453,1086.92808
2017-04-08,04:59:59,,8.522035,0,0.027545066,1216.6224
2017-04-08,05:59:59,,8.892945,0.011661045,0.024853776,1521.51048
2017-04-08,06:59:59,,9.01889,0.082357981,0.02283424,2012.61648
2017-04-08,07:59:59,,9.508945,0.210775947,0.021599841,2258.26944
2017-04-08,08:59:59,,9.9467675,0.359684772,0.020350466,2340.48192
2017-04-08,09:59:59,,10.069495,0.474545174,0.024294339,2503.5864
2017-04-08,10:59:59,,10.0062825,0.565682171,0.023055662,2506.29288
2017-04-08,11:59:59,,9.7922525,0.649382108,0.021676857,2356.86192
2017-04-08,12:59:59,,9.4925225,0.677313413,0.020639277,2207.55192
2017-04-08,13:59:59,,9.18164,0.621138385,0.019700108,2144.86776
2017-04-08,14:59:59,,9.06292,0.510637433,0.024645191,2159.51736
2017-04-08,15:59:59,,9.02532,0.355532752,0.024603474,2334.96312
2017-04-08,16:59:59,,9.1948075,0.183586315,0.025228161,2512.42992
2017-04-08,17:59:59,,9.302545,0.052419246,0.030569021,2424.8616
2017-04-08,18:59:59,,9.2714825,0.00243838,0.041410124,2514.40224
2017-04-08,19:59:59,,9.500325,0,0.051123795,2419.75944
2017-04-08,20:59:59,,9.5782225,0,0.059135622,2157.07296
2017-04-08,21:59:59,,9.3513525,0,0.064302126,1845.19776
2017-04-08,22:59:59,,9.177295,0,0.063165067,1559.89176
2017-04-09,00:00:00,,8.6078975,0,0.066517412,1341.9504
2017-04-09,00:59:59,,8.1837975,0,0.067256554,1209.93096
2017-04-09,01:59:59,,7.82436,0,0.065600705,1109.53248
2017-04-09,02:59:59,,7.7192425,0,0.070121129,1060.14888
2017-04-09,03:59:59,,7.7377825,0,0.065075497,1066.27248
2017-04-09,04:59:59,,7.99602,0,0.05593517,1160.51712
2017-04-09,05:59:59,,8.209725,0.024545513,0.054133846,1391.13744
2017-04-09,06:59:59,,8.267435,0.148470255,0.052495112,1898.52264
2017-04-09,07:59:59,,8.65683,0.330154126,0.045242751,2249.30496
2017-04-09,08:59:59,,9.0590775,0.497661526,0.02338405,2450.7672
2017-04-09,09:59:59,,9.1680425,0.616156639,0.022500503,2718.02664
2017-04-09,10:59:59,,9.161775,0.685277942,0.022045893,2715.95184
2017-04-09,11:59:59,,9.09144,0.709963153,0.028033904,2474.2116
2017-04-09,12:59:59,,8.75051,0.690519612,0.028827599,2275.67592
2017-04-09,13:59:59,,8.4958275,0.627387581,0.031396946,2161.66272
2017-04-09,14:59:59,,8.4114475,0.517761228,0.038820454,2134.07544
2017-04-09,15:59:59,,8.3069075,0.365070375,0.033107348,2301.84528
2017-04-09,16:59:59,,8.4521975,0.19036552,0.038802269,2495.43672
2017-04-09,17:59:59,,8.74383,0.053537683,0.053378659,2504.9388
2017-04-09,18:59:59,,8.8861925,0.00239266,0.099488912,2647.69512
2017-04-09,19:59:59,,9.20041,0,0.167820484,2561.42712
2017-04-09,20:59:59,,9.3857575,0,0.213496451,2213.1732
2017-04-09,21:59:59,,9.202,0,0.311662181,1756.5912
2017-04-09,22:59:59,,8.8034575,0,0.393609579,1406.2356
2017-04-10,00:00:00,,8.086495,0,0.421033772,1215.78744
2017-04-10,00:59:59,,7.7334825,0,0.329340613,1119.4428
2017-04-10,01:59:59,,7.5031675,0,0.235290972,1060.37736
2017-04-10,02:59:59,,7.47684,0,0.216063658,1046.22
2017-04-10,03:59:59,,7.8224675,0,0.245807965,1130.54424
2017-04-10,04:59:59,,8.33822,0,0.24025103,1453.8216
2017-04-10,05:59:59,,9.372325,0.014457562,0.261543876,1851.90936
2017-04-10,06:59:59,,9.9525775,0.057764209,0.271490735,1998.91944
2017-04-10,07:59:59,,10.5887275,0.118079403,0.226462987,2016.81648
2017-04-10,08:59:59,,11.0284825,0.167034117,0.204089775,2024.42352
2017-04-10,09:59:59,,11.1864225,0.191102114,0.182163685,2184.08064
2017-04-10,10:59:59,,11.402815,0.275972981,0.14273352,2068.752
2017-04-10,11:59:59,,11.314915,0.429889799,0.130726477,1913.87112
2017-04-10,12:59:59,,11.1904625,0.457338508,0.117463642,1814.16144
2017-04-10,13:59:59,,10.7915725,0.441814155,0.122707163,1802.39472
2017-04-10,14:59:59,,10.6216125,0.38236594,0.137425819,1976.63928
2017-04-10,15:59:59,,10.42543,0.280816722,0.154007839,2323.2216
2017-04-10,16:59:59,,10.504005,0.164218127,0.157136623,2558.55768
2017-04-10,17:59:59,,10.4762475,0.056489139,0.151558295,2515.11624
2017-04-10,18:59:59,,10.2186525,0.003502631,0.143714407,2568.20424
2017-04-10,19:59:59,,10.2839675,0,0.132023986,2515.61184
2017-04-10,20:59:59,,10.27459,0,0.106270618,2242.75128
2017-04-10,21:59:59,,10.2732025,0,0.089256451,1796.15016
2017-04-10,22:59:59,,10.0471675,0,0.078293406,1433.8464
2017-04-11,00:00:00,,9.3795475,0,0.054969258,1226.61504
2017-04-11,00:59:59,,8.8536625,0,0.052449116,1127.42616
2017-04-11,01:59:59,,8.624985,0,0.046739219,1059.30888
2017-04-11,02:59:59,,8.54755,0,0.059640505,1047.93192
2017-04-11,03:59:59,,8.6552675,0,0.073597556,1133.2272
2017-04-11,04:59:59,,9.1605925,0,0.081313084,1455.4428
2017-04-11,05:59:59,,10.05028,0.014620968,0.099810883,1836.28032
2017-04-11,06:59:59,,10.5888025,0.066423845,0.079968509,1952.62872
2017-04-11,07:59:59,,11.0232925,0.151516537,0.055225979,1934.88624
2017-04-11,08:59:59,,11.2531725,0.333035309,0.038788364,1921.74696
2017-04-11,09:59:59,,11.307415,0.537116717,0.043861807,2070.16992
